,TARGET
55863,0
181739,0
186600,0
23438,0
33521,1
152890,0
16227,0
20376,0
91377,0
44561,0
61036,0
37478,0
106176,0
91940,0
122538,0
109380,0
35729,0
169785,0
55815,0
65425,0
77492,0
181588,0
4418,0
13194,0
176475,0
129668,1
61950,0
71125,0
128106,0
32037,0
34080,0
49250,0
41493,0
177619,0
158468,0
150569,0
41602,0
186136,0
169755,0
90407,0
62493,0
72382,0
36932,0
105521,0
155362,0
188096,0
179594,0
70972,0
88763,0
18402,0
146939,0
102492,0
9457,0
7699,1
191325,0
85262,0
7365,0
30487,0
173605,0
104600,0
97429,0
123943,0
25494,0
44839,0
111561,0
155134,0
159591,0
165792,0
161999,1
145355,1
108090,0
141255,0
163346,0
92350,0
158705,0
119551,0
119273,0
112408,0
74492,1
144235,0
63856,0
150097,0
164572,0
46608,0
163802,0
139201,0
169396,0
99400,0
192692,0
58055,0
47766,0
56931,0
155405,0
89797,1
185339,0
91442,0
88563,0
70266,0
184026,0
129022,0
127250,0
97005,0
125601,0
89138,1
39308,0
131551,1
125317,0
16551,0
18124,0
126085,0
57106,0
101175,0
161496,0
109127,1
68365,0
122327,0
158059,1
160760,0
91786,0
29606,0
184006,0
81140,0
104539,0
64994,0
192419,0
136335,0
33927,0
35303,0
76826,0
159441,0
87586,0
85420,0
67033,0
167584,0
119001,0
98234,0
16529,0
178345,0
172811,0
42231,0
76079,0
99850,0
64013,1
106416,0
27315,0
57647,0
164013,1
46509,0
144500,1
3719,0
156183,0
26024,0
93762,0
107888,0
101389,1
87787,0
148988,0
46176,0
165448,0
137371,0
60437,0
168044,0
123529,0
14633,0
74758,0
190908,0
165542,0
54119,0
41020,0
119555,0
144156,0
126608,0
110548,0
61211,0
120921,0
83960,0
27851,0
124974,0
180054,0
152126,0
67658,0
74446,0
181978,0
25871,0
95973,0
148699,1
100820,0
142937,0
11457,0
84778,0
116830,1
99929,0
37552,0
45261,0
179958,0
2048,0
72637,1
161225,0
15593,1
175598,0
113073,0
165712,1
127499,0
56583,1
87768,0
187139,0
118875,0
97263,0
19337,0
1960,0
83136,0
48363,0
147493,0
60556,0
145561,0
89046,0
127471,0
116986,0
178047,0
133408,0
109632,0
159885,0
158368,0
112548,0
66446,0
17578,0
106127,1
159061,1
119824,0
59545,0
20054,0
70573,0
162650,0
155329,1
121013,0
102648,0
91804,0
5429,0
190809,0
53899,0
50193,0
187867,0
186768,0
68304,0
4955,0
83691,0
193859,0
51966,0
180325,0
4271,0
142263,0
29813,0
179574,0
180359,0
8419,0
75433,0
173982,0
12918,0
185755,0
105307,0
107738,0
193357,0
109062,0
76081,0
89949,0
120526,0
79281,0
156921,0
40628,0
138191,0
66861,0
69716,1
77238,1
159957,0
51224,0
43116,0
187670,1
28015,0
85578,1
138113,0
176340,1
151249,0
24523,0
77286,0
76769,0
89939,0
82882,0
92428,0
185542,0
172552,0
129257,0
88499,0
99317,0
140883,0
58828,0
181545,0
138169,0
46813,0
7806,0
40322,0
99908,0
102588,0
191927,0
17106,0
149415,0
42662,0
57000,0
126420,1
96407,0
5328,0
166191,0
149153,0
119884,0
156215,0
170804,0
29129,0
186460,0
81103,0
81451,0
67500,0
85608,0
156869,0
29517,0
84325,0
96519,0
174843,0
134839,0
161204,0
68343,0
60111,0
17097,1
73154,0
162597,0
155542,0
133703,0
105111,0
160277,0
157274,0
37951,0
59263,0
75874,0
131797,0
178535,0
39726,0
32013,0
144806,0
186585,1
64596,0
86719,0
34249,0
49309,0
117698,0
57190,0
67100,0
156962,0
9585,0
82287,0
154623,0
136125,0
9467,1
59872,0
171520,0
76426,0
100824,0
160119,0
32225,0
91277,0
154891,0
44254,0
180006,0
130200,0
3395,0
96982,0
67724,0
75826,0
4455,0
123553,0
19520,0
134366,0
162544,1
154716,0
174126,0
161540,0
121057,0
106946,0
124278,0
153379,0
39914,1
149697,0
100305,0
164541,1
162428,0
161898,0
170085,0
66450,0
6143,0
5175,0
55892,0
70133,0
87149,0
135955,1
47261,0
72953,1
103816,0
100861,0
41898,0
30484,0
187004,0
163060,0
8120,0
65530,0
130362,0
36593,0
173429,0
480,0
47381,0
98722,0
25486,0
163538,0
145580,0
185921,0
155090,0
101306,0
6354,0
166237,0
102068,1
99348,0
172412,0
97566,0
23904,0
14711,0
108218,0
183158,0
81854,0
15014,0
140020,0
130235,0
21897,0
55003,0
117875,0
67114,1
175108,0
115979,0
7433,0
12358,0
104097,0
69267,0
173807,0
190055,0
18787,0
96275,0
8019,0
97373,0
162632,0
190438,0
132567,1
154800,0
3730,0
138342,0
181114,0
101537,0
40847,0
52580,0
45739,0
185246,0
100515,0
5399,0
164365,0
128315,0
116429,0
67989,0
175093,0
32148,1
32558,0
150111,0
84171,0
90576,0
167633,0
91764,0
74686,0
115756,0
126840,1
4593,0
63632,0
176666,0
140625,0
193679,0
77699,0
38406,0
2247,0
185518,0
121252,0
165141,0
169895,0
72990,0
85231,0
51527,0
117560,0
107691,0
22214,0
21298,0
66878,0
32349,0
183920,0
93168,1
119639,0
31260,0
190267,1
7789,0
95427,0
163437,0
24406,0
158306,0
144624,0
83150,0
140485,0
13123,0
53968,0
77076,0
167073,0
102621,0
166675,0
135946,0
11141,0
46234,0
79520,0
144049,0
137773,0
184181,0
60967,0
98205,0
142294,0
24204,1
48440,0
45774,0
143317,0
171470,0
168907,0
62268,0
54288,0
38859,0
126334,0
112185,0
54232,0
123960,0
180828,0
35530,0
193208,0
138752,0
49487,0
116950,0
88660,0
164725,1
193946,0
183229,0
77657,0
183672,0
69786,0
104833,0
61136,0
99518,0
179355,0
103647,0
68803,0
34802,0
64001,1
59977,0
23525,0
192915,1
34644,0
6345,0
31786,0
43327,0
110503,0
81629,0
113820,0
50785,0
154202,1
161500,1
192574,0
144856,1
82218,0
2935,0
172367,0
50616,0
105340,0
60621,0
21369,0
47300,0
102883,0
50544,0
25379,0
102533,0
3721,0
87482,0
169063,0
42520,0
128943,0
92687,0
59674,0
192848,0
164391,0
188119,0
168640,0
153503,0
32789,0
148973,0
90588,0
76028,0
100636,0
39878,0
90548,1
84337,0
39701,0
38082,1
110008,0
157321,0
85603,0
23010,0
122254,0
140682,0
130042,0
69667,0
118987,0
10772,0
52454,0
137787,0
127314,0
51989,0
3732,0
70428,0
120682,0
165176,0
161910,0
149510,0
155571,0
112650,0
5716,0
58456,0
32202,0
71530,0
159476,0
183752,0
159689,0
168466,1
102812,0
45518,0
147304,0
57317,1
127777,0
154363,0
103157,0
173478,0
65440,0
190109,0
121092,0
104511,1
120894,0
121688,0
7161,0
182551,0
71396,0
99026,0
192326,0
16370,0
156888,0
132184,0
169725,0
135063,0
51007,0
159090,0
115123,0
137538,0
25647,0
146234,0
24442,0
118759,0
172668,0
185210,0
191591,0
48330,1
120044,0
26767,0
194240,1
163704,0
23611,0
125461,0
148192,0
121584,0
181761,0
17847,0
22901,0
9947,0
155450,0
111247,0
32591,0
192618,0
107382,0
35869,0
176846,0
13512,0
57061,1
97332,0
176203,0
163451,0
127368,0
80407,0
169353,0
67589,0
95870,1
164669,1
122435,0
163085,0
32994,0
47046,0
22793,0
12116,0
161678,0
100551,0
128922,0
90856,0
11902,0
190782,0
168261,0
112226,0
106451,0
136519,0
16993,0
1817,0
84955,0
179734,0
831,0
4861,0
12960,0
49025,0
5489,0
52080,0
158435,0
109624,0
19472,0
11919,0
16153,0
162652,0
51150,1
98864,0
65527,0
168222,0
62327,0
1489,0
135351,0
172239,0
24182,0
171797,1
92247,0
151661,0
100129,0
146521,0
148920,0
37242,0
176176,0
125423,1
94332,0
67068,0
87284,0
131957,0
12630,0
146463,0
172430,0
71883,0
49997,0
37231,1
37854,0
146634,0
166699,0
39,0
17159,0
72124,0
20723,0
114276,1
111245,0
1632,0
160969,0
139054,0
48150,0
72307,0
134838,0
84196,0
185598,0
101370,0
179367,0
159610,1
24942,0
150750,0
189417,0
81921,0
1888,1
123344,0
14955,0
30304,0
120758,0
79523,0
49377,0
13652,0
23049,0
17727,0
97954,1
6998,0
63360,0
64029,0
150580,0
180427,0
146251,0
153258,0
58930,0
70216,0
146667,0
32597,0
131145,0
164826,0
15893,0
82081,0
6244,0
141576,1
14866,0
178766,0
81413,0
168238,0
53321,0
68212,0
107325,0
43474,0
129793,0
17972,1
96943,0
182794,0
42389,0
25507,1
39580,0
142217,0
66687,0
115964,0
100421,0
95083,1
53352,1
4879,0
175192,1
130641,0
88666,0
150273,0
160692,0
188289,0
148528,0
32670,0
159140,0
191320,1
181536,0
18653,0
75049,0
127428,0
7952,0
86154,0
127482,1
131295,0
58489,0
39078,0
13456,0
65291,0
69084,0
134611,0
177614,0
48661,0
9067,0
39393,0
106733,0
8812,0
145330,0
11938,0
112389,0
161691,0
167974,0
47255,0
145736,0
165697,0
166040,0
186503,0
41716,0
171387,0
16206,0
12747,0
103511,0
147968,0
192171,0
90164,0
153590,0
107499,0
2389,1
54793,0
54982,0
116193,0
107165,0
154496,0
23056,0
181163,0
50076,0
21573,0
129162,0
78109,1
113930,0
115462,0
854,0
176042,0
36076,0
6766,0
127383,0
190995,0
52533,0
71938,1
169004,0
17166,0
114578,0
66058,0
177950,0
106442,0
59589,0
155180,0
163591,0
49677,0
84735,0
138917,0
43166,0
46886,0
161790,0
145091,0
84641,0
172497,1
72215,0
26611,0
189956,0
8143,0
144780,0
20883,0
28530,0
118494,0
16565,1
150323,0
175565,0
175526,0
20917,0
113597,0
187173,0
187550,0
95907,0
82968,0
101885,0
23034,0
137506,0
170941,0
186045,0
129272,0
139576,0
154596,0
9214,0
193550,1
125327,0
66557,0
152247,0
72672,0
181173,0
123680,0
82546,0
77558,0
56519,0
59712,0
50251,0
175474,1
44333,0
114151,0
188515,0
138197,1
104363,0
77150,0
157455,0
172053,0
160423,0
38047,0
45319,0
188166,0
165983,0
58365,0
64600,0
92423,0
110263,1
56641,0
126174,0
72966,0
159786,0
63297,0
74051,0
124452,0
161020,0
60212,0
172572,0
78602,0
2462,0
44846,0
33592,0
126320,0
28247,0
8616,0
10944,0
68053,0
120500,0
760,0
186977,1
85464,0
99696,0
18991,0
181949,0
102322,0
176241,0
103980,0
92739,0
129922,0
31473,0
148067,0
29065,0
112148,0
28592,0
191594,0
22210,0
99476,0
80967,0
158564,0
150132,0
129301,0
55873,0
180318,0
38433,0
108834,0
188362,1
148832,0
186263,0
135587,0
79247,1
2852,0
134421,0
42971,0
63128,1
68980,0
52915,0
11081,0
51625,0
19436,0
106155,0
29868,0
130154,0
79255,0
126980,0
73637,0
77539,0
67478,0
154136,0
191256,0
163934,0
110990,0
149765,1
192813,0
35340,0
148602,0
12772,0
67465,0
149076,0
180237,0
66460,0
158627,1
30917,0
174176,0
165537,0
16702,0
69824,1
145510,0
140139,0
110141,0
179245,0
164050,1
71300,0
24314,0
105979,0
27582,0
120200,0
174638,0
12604,0
33828,0
8129,0
145847,0
34606,0
28001,0
161015,0
182036,0
97836,0
79806,0
24142,0
188662,0
76726,0
48823,0
21768,0
37160,0
152204,0
10862,0
9388,0
59294,0
185220,0
170767,0
108515,0
180520,0
162487,0
117806,0
113278,0
187625,0
13402,0
185209,0
80128,0
93750,0
133320,0
142005,0
172290,0
62119,0
129573,0
88143,0
125907,0
157499,0
117507,1
124280,0
190583,0
182791,0
61710,0
119829,0
165197,0
13497,0
103093,1
136070,0
158057,0
120877,0
151461,0
75396,0
190558,0
34244,0
37257,0
43607,0
116246,0
48364,0
143742,0
49901,0
104463,0
119717,0
168891,0
189611,0
30859,0
137059,0
55188,0
113565,0
75730,0
38736,0
62121,0
142928,0
79728,0
41063,0
131088,0
138320,0
20260,0
21742,1
3877,0
182671,0
170117,0
6162,0
114281,1
20655,0
123599,0
90498,0
90931,1
110132,0
63568,0
190185,0
26763,0
192756,0
173931,0
178280,0
56636,0
170545,0
98461,0
46781,0
25514,0
176102,0
15105,0
37113,0
150872,0
165872,0
175297,0
28894,0
63226,0
114453,0
183299,1
136935,0
142435,0
176467,0
191817,0
167585,0
190015,0
72640,0
98683,0
41484,0
99143,1
17310,1
21526,0
185025,0
92914,0
42639,0
2366,0
87047,0
165653,1
26676,0
55263,0
160309,0
62380,0
120506,0
165741,0
64442,0
102662,0
94119,0
6459,0
2836,0
62806,0
181543,1
148139,0
73987,0
2540,0
81640,0
28201,0
97820,0
115151,0
113440,0
36333,0
139753,0
26922,0
183683,0
171479,0
178340,0
151698,0
135446,1
147659,1
188671,0
109220,0
153055,0
167000,0
140255,0
4406,0
99210,0
106058,0
40887,0
182697,0
14071,0
124089,0
193746,0
81311,0
13748,0
149008,0
160883,0
167472,0
6209,0
160,0
80272,0
154559,0
84798,0
157261,0
141344,0
10555,0
140579,0
68793,1
73463,0
152522,0
96138,0
40497,0
2363,0
135590,0
81394,0
117519,0
184745,0
119419,0
51370,0
68553,0
24732,0
9930,0
23221,1
96126,0
182800,0
160758,0
49567,0
110324,1
142582,0
6214,0
49168,0
77633,0
136360,0
91921,0
108050,0
107455,0
188397,0
91884,0
53101,0
142454,0
179675,0
178236,0
68120,0
26207,0
27975,0
137357,0
131787,0
123752,0
71121,0
152195,0
179759,0
59261,0
181562,0
184072,0
42580,0
74775,0
132775,0
25468,0
19152,0
192760,1
136998,0
145073,0
124674,0
40642,1
190128,0
109215,0
5701,0
166429,0
33885,0
103477,0
51120,0
76626,0
66718,0
101693,0
66088,0
104299,0
20389,0
150444,0
83508,0
115706,0
174903,0
185323,0
39226,0
88191,0
136588,0
7793,0
80733,0
144327,0
53427,0
15471,0
17893,0
110953,0
100170,0
31113,0
187267,0
13872,0
100740,0
148293,0
41656,0
162022,1
50726,0
77639,1
145428,0
4106,0
266,0
159450,0
108268,0
161449,0
45398,0
188083,0
159785,0
183506,0
157237,0
66167,0
16841,0
106286,0
127502,0
153595,0
80460,0
188174,0
109459,0
30920,1
112266,0
78404,0
82765,0
127160,0
42270,0
141674,0
143471,1
81940,0
58265,0
158043,0
138669,0
109764,0
94818,0
11806,0
38094,0
161524,0
117835,0
76801,0
95961,0
102770,0
113185,0
42807,0
130710,0
63276,0
8400,0
27069,0
151772,0
142769,0
180424,0
113482,1
105139,0
20955,0
113263,0
92850,0
194322,0
106086,0
153480,0
188562,0
35161,0
89333,0
158220,0
142710,0
61399,0
165482,0
26636,0
63127,0
65919,0
1117,0
98983,0
171366,1
62062,0
15103,0
40360,0
9044,0
10960,0
72369,0
180712,0
14664,0
44139,0
182136,0
60377,1
94973,0
54069,0
172480,0
122013,0
65445,0
67811,0
73789,0
135365,0
150016,0
138634,0
149042,0
20766,0
171740,0
128994,0
131607,0
119071,0
115841,1
72971,0
122526,0
168453,0
39946,0
46216,0
36652,0
42658,0
57101,0
117112,0
60128,0
134225,0
141210,0
41614,0
157680,0
118039,0
18570,0
86805,0
100304,0
150649,0
159283,0
164969,0
112922,0
4569,0
119147,0
156373,0
173417,0
124087,0
59886,0
35969,0
41603,0
26553,0
76562,0
51635,0
86267,0
65664,0
11826,0
124018,0
164957,0
62483,0
142904,0
77496,0
77576,0
72934,0
147149,1
177092,0
3630,0
66720,0
193302,0
91341,0
65710,0
66575,0
55669,0
141107,0
119447,0
36603,0
156832,0
17885,1
13092,0
139111,0
145841,0
193593,0
109887,0
111518,0
84216,0
5014,0
118800,0
55946,0
27731,0
147822,0
129673,0
131108,0
15789,1
20365,0
109864,0
159213,0
95200,0
155048,1
40179,0
47113,0
107033,0
126313,0
69448,0
159905,0
95082,0
139336,1
48747,1
58428,0
109317,0
63427,0
16388,0
141484,0
8397,0
154756,0
3118,0
15805,0
169085,0
169129,0
169322,1
186965,0
31251,0
91308,0
122120,0
79606,0
176578,0
188275,0
130098,0
5953,1
40343,0
24025,1
187299,0
48545,0
157810,0
156682,0
148007,0
55006,1
22164,0
174224,0
131274,0
189794,0
58342,0
48567,1
45016,0
167797,0
46784,0
157471,0
155360,0
12818,0
30695,1
71254,0
67053,0
39920,0
34912,0
17976,0
51906,0
39759,0
80101,0
27870,0
49634,0
9974,0
101750,0
163672,0
80354,0
186925,0
36998,0
8363,0
78880,1
68035,0
174852,0
44518,0
150498,0
152452,0
130176,0
108291,0
31290,0
148507,0
31187,1
136784,0
101902,0
78960,0
171307,0
147588,0
150117,0
132008,1
101804,1
115181,0
54425,0
54738,0
106622,0
46572,0
84323,0
76310,0
144570,0
9432,0
101762,0
45117,0
180670,0
25132,0
64431,0
176920,0
129062,0
91795,0
117964,0
28490,0
5504,0
172016,0
144954,1
73880,0
42240,0
114380,1
64657,0
187615,0
136593,0
38143,0
20722,0
37319,0
108284,0
133908,0
155381,0
42543,0
185977,0
183420,0
53804,0
133786,0
167552,0
155552,0
17549,0
93967,0
115625,0
126899,0
45677,1
35450,0
166913,0
25120,0
27436,0
20836,0
150974,0
52285,0
123098,1
66693,1
154694,0
111289,0
55065,0
124535,0
40786,0
53911,0
138014,0
82510,0
11204,0
177719,0
85355,0
41675,0
118886,0
135022,0
152732,0
30436,1
131782,1
158849,0
138483,0
7556,0
17140,0
97620,0
185979,1
21450,0
62137,0
66688,0
29809,1
115349,0
71598,0
179266,1
114,0
44143,0
129127,0
151763,0
149234,0
110795,0
146531,0
25632,0
6288,0
161851,0
126058,0
92071,0
143612,0
106402,0
162493,0
9629,0
3627,0
188743,0
21680,0
177131,0
135604,0
2329,0
190131,0
57501,0
107006,0
10850,0
21390,0
175775,0
53688,0
19155,0
138888,0
28459,1
167425,0
6725,0
3088,0
134964,0
141683,0
69150,0
154569,0
111552,0
192528,0
168584,0
151035,0
75141,0
156941,0
174561,1
192050,0
115742,0
95386,0
159417,0
66961,0
53487,0
60337,0
104849,0
65621,0
129080,0
46283,0
18159,0
5164,0
43132,0
4068,0
158928,0
124857,0
139784,0
3317,0
153241,0
45264,0
83117,0
74944,0
98329,0
90459,0
85955,0
125024,0
109689,0
24845,0
22446,0
160185,0
119814,0
113150,0
9952,0
14715,0
24722,0
65815,0
53036,0
66827,0
188595,0
38249,0
90131,0
133416,0
944,0
116058,0
19350,0
145149,0
153481,0
180007,1
182159,0
51669,1
103216,0
41963,0
118069,0
132220,0
45587,1
44675,0
109636,0
26093,0
42581,0
133181,0
95593,0
193100,0
29358,0
174698,0
124761,0
12977,0
23076,0
181660,0
44514,0
179792,0
2437,0
58442,0
74324,0
30852,0
157587,1
88276,0
139122,1
149385,0
179640,0
97798,0
146686,0
69208,0
172328,1
105162,0
52718,0
85699,0
42731,1
56149,0
62992,0
170103,0
15643,0
164808,0
51819,0
137116,0
54934,0
176289,0
181110,0
110212,0
35092,0
181899,0
159771,0
28713,0
32673,0
97077,0
189435,0
130951,0
109388,0
153955,0
103016,0
839,0
163685,0
42290,0
35888,0
140910,1
11674,0
76807,0
83351,0
190797,0
161187,0
109072,1
38002,0
153549,0
60397,0
7961,0
88305,0
174651,0
169031,0
57844,0
128623,0
145607,0
102583,0
80092,0
173276,0
6365,0
138468,1
187881,0
167127,0
140108,0
20967,0
184436,0
73307,0
105086,0
37874,0
126237,0
134778,0
23303,0
98548,0
150105,0
128037,0
148803,0
43593,0
94108,0
39147,0
134721,0
193103,0
188771,0
44416,0
150732,0
162688,0
26620,0
3489,0
131178,0
24127,1
149864,0
19223,0
15640,0
137836,0
85191,0
192151,0
119667,0
85176,1
143394,0
94816,1
39894,0
54385,0
123579,0
168407,0
77928,0
30357,0
62467,0
190231,0
42666,0
36573,0
131678,1
59193,0
113803,1
67731,0
182755,0
130238,0
138865,0
79910,0
34510,0
156873,0
131732,0
69877,0
143359,0
50388,0
130906,0
110071,0
109383,1
125073,0
141025,0
137370,0
26780,0
91520,0
90622,0
109839,0
49464,0
2160,0
129465,0
116817,0
146635,0
139990,0
145587,0
149671,0
149321,1
141073,0
29199,1
4226,0
42227,0
143696,0
142221,0
155226,0
91157,0
84440,0
183346,0
86243,0
112636,0
67783,0
35376,0
48588,1
71243,0
29536,0
118629,0
10415,0
102478,0
3980,0
180523,0
25724,0
123901,0
68883,0
89389,0
15679,0
6178,0
27193,0
92212,0
110583,0
23224,0
141402,1
93098,0
6844,0
181157,1
133565,0
92149,0
113551,0
40352,0
17165,0
86557,0
7128,0
95060,0
180389,1
54017,0
87120,0
168097,0
180973,0
187503,0
39305,0
69003,0
125538,0
27395,1
67884,0
65195,0
110767,0
11875,1
182586,0
46534,0
3604,1
11888,0
76923,0
63750,0
115045,0
129225,0
67215,0
91375,0
7100,0
72633,0
186416,0
170626,0
174838,1
71595,0
31794,0
14885,0
53195,0
83809,0
176419,0
37875,0
98619,0
158016,0
91900,0
49631,1
109041,0
69022,0
125570,0
131246,0
54279,0
33088,0
82427,1
38646,0
27627,0
180903,0
126877,1
80785,0
155963,0
81083,0
33585,0
85130,0
56254,0
71743,0
174703,0
10754,0
96538,0
130775,0
142633,0
185510,1
167502,0
48297,0
37277,0
139088,0
95838,0
13919,0
24629,0
140798,0
106816,0
52997,0
158640,0
174934,0
112453,0
54811,0
11143,0
34428,0
73450,0
10723,0
67668,0
37968,1
59953,1
31256,1
121589,0
162782,0
61779,0
112752,0
62490,0
68844,0
174165,0
150359,0
73230,0
13934,0
158654,0
174107,0
110850,0
150278,1
112585,0
139794,0
79997,0
172153,0
181575,0
146592,0
160092,0
160909,1
76910,0
18671,0
170828,0
135387,0
54926,0
131467,0
93657,0
8031,0
11171,0
14398,0
90384,0
133118,0
123421,1
90854,0
132569,0
17231,0
158006,0
181641,0
120582,0
132983,0
86738,0
121838,0
96374,1
81490,0
140668,0
20372,0
181786,0
125013,0
144574,0
30708,1
60807,0
130092,0
53058,0
35227,0
39576,0
163902,0
157625,0
141624,0
110814,0
36391,0
175745,0
141995,0
63573,0
64885,0
175866,0
35120,0
120026,0
174193,0
115303,0
85272,0
193111,0
16982,0
113903,0
164215,0
76804,0
191708,0
6226,0
44971,0
161681,0
19659,0
34380,0
133044,1
154336,0
78773,0
156950,0
53317,1
49904,0
137420,0
32893,0
56676,0
170178,0
169715,0
131055,0
109962,0
169994,0
61107,0
86461,0
165440,0
79286,0
147831,0
26567,0
109575,0
51620,1
134369,0
159308,0
177682,0
133614,0
36845,0
53432,0
11544,0
65685,0
143768,0
156507,0
97567,0
144181,0
38310,0
63768,0
160711,0
123100,0
67879,0
30393,0
105368,1
104010,0
98163,0
48209,0
89405,0
75810,1
8458,0
12277,0
19281,0
144840,0
56788,0
165760,1
145988,0
186323,0
13780,0
148724,0
74956,0
98131,0
119274,0
145964,0
42302,0
191850,0
11767,0
32767,0
173556,0
154855,0
178759,1
56130,0
179330,0
101970,0
126012,0
56153,0
15040,0
173774,1
189145,1
73933,0
93543,0
63065,0
119579,0
153749,0
740,0
34375,1
89672,0
48076,0
126201,0
122038,1
61972,0
35197,0
28282,1
50427,0
149215,0
85373,0
157142,1
133641,0
141313,0
13754,0
25271,0
77041,0
194630,0
11393,0
37998,0
14846,0
84269,0
48285,0
9197,1
111736,0
94953,0
167735,0
6659,0
133377,0
42031,1
49599,0
54051,1
50573,0
42989,1
123898,0
28644,0
148153,0
182803,0
112982,0
105505,0
149601,0
180760,0
76585,0
51993,0
31295,0
159445,0
72367,0
166880,0
178494,0
95743,0
49443,0
67657,0
82753,0
69742,0
109949,0
109561,0
14849,0
81932,0
146272,0
114284,0
51798,0
187343,0
140793,0
141648,0
17397,1
10297,1
16786,0
45145,0
137523,0
64971,0
180528,0
145544,0
185884,0
120052,0
8922,0
168035,0
67750,0
159566,0
146914,0
46480,0
110150,0
65656,0
92757,0
103179,0
81556,0
173341,0
178823,1
118159,0
190499,1
17677,0
59392,0
42373,0
10194,0
58939,0
16580,0
74938,0
32522,0
81607,0
103604,1
160870,0
129387,0
133423,0
64952,0
117362,0
186276,0
19351,0
92619,0
14651,0
83573,0
5770,0
177304,0
35788,0
187336,0
115921,0
155791,0
136033,1
178259,0
72098,0
183878,0
137074,0
124193,0
36701,0
122205,0
113177,0
71010,0
14915,0
52975,1
51918,0
87062,0
157793,0
30421,0
136822,0
168456,0
30972,0
189764,0
158046,0
37153,0
86466,0
32665,0
167693,0
152379,0
122827,0
46039,0
62734,1
62983,0
35794,0
192875,0
39899,0
54383,0
16958,0
15508,0
37679,0
68917,0
190836,0
30897,0
49283,0
125950,0
85933,0
41491,0
164415,1
91701,0
67264,0
23858,0
90987,0
42561,0
109847,0
29556,0
165730,0
174113,0
114415,0
10948,0
40375,0
84246,1
52054,0
127437,0
143080,1
33976,0
181727,0
88409,0
48727,0
92865,0
6280,0
176645,0
36287,0
43324,0
132842,1
35498,0
114291,0
52579,0
97338,0
27663,0
7083,0
161814,0
15756,0
23481,1
22498,0
39063,0
5492,0
40723,0
69566,0
131936,0
51698,0
41636,0
23540,0
80301,0
29472,1
16689,0
101930,1
23957,0
109760,0
8290,0
111627,0
150341,0
92893,0
170583,0
21211,0
20106,0
29261,0
13377,0
57403,0
107722,0
7212,0
48469,0
58899,0
2493,0
32953,0
52941,0
86432,0
85963,0
38967,0
99819,0
8932,0
5820,0
49627,0
109116,0
148726,0
130204,0
151265,0
116252,0
74721,0
186964,0
62216,0
120218,0
147088,0
55757,0
140977,0
150267,1
133142,0
107308,0
45945,0
92304,0
143620,0
158177,0
35185,0
49152,0
15445,0
12564,0
15299,0
39749,0
